"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of November 1, 2018",,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings ,Kings 53064,Total,783,42,1,6,5,21,3,0,1,181,"1,043"
,,,,,,,,,,,,,
Kings ,Kings 53065,Active,588,76,2,0,4,21,1,0,1,191,884
Kings ,Kings 53065,Inactive,50,7,0,0,1,2,0,0,0,14,74
Kings ,Kings 53065,Total,638,83,2,0,5,23,1,0,1,205,958
,,,,,,,,,,,,,
Kings ,Kings 53066,Active,750,58,3,6,6,16,1,0,2,163,"1,005"
Kings ,Kings 53066,Inactive,75,10,1,0,0,0,0,0,0,18,104
Kings ,Kings 53066,Total,825,68,4,6,6,16,1,0,2,181,"1,109"
,,,,,,,,,,,,,
Kings ,Kings 53067,Active,841,64,3,2,9,21,2,0,0,209,"1,151"
Kings ,Kings 53067,Inactive,103,5,1,2,0,3,0,0,0,37,151
Kings ,Kings 53067,Total,944,69,4,4,9,24,2,0,0,246,"1,302"
,,,,,,,,,,,,,
Kings ,Kings 53068,Active,680,42,1,4,6,18,0,0,0,183,934
Kings ,Kings 53068,Inactive,52,9,1,0,1,3,0,0,0,19,85
Kings ,Kings 53068,Total,732,51,2,4,7,21,0,0,0,202,"1,019"
,,,,,,,,,,,,,
Kings ,Kings 53069,Active,757,48,2,0,5,28,1,0,1,195,"1,037"
Kings ,Kings 53069,Inactive,66,6,0,0,0,1,0,0,0,20,93
Kings ,Kings 53069,Total,823,54,2,0,5,29,1,0,1,215,"1,130"
,,,,,,,,,,,,,
Kings ,Kings 53070,Active,780,52,1,5,6,20,0,0,3,164,"1,031"
Kings ,Kings 53070,Inactive,69,2,0,1,1,1,1,0,0,9,84
Kings ,Kings 53070,Total,849,54,1,6,7,21,1,0,3,173,"1,115"
,,,,,,,,,,,,,
Kings ,Kings 53071,Active,643,31,1,2,3,12,2,0,1,112,807
Kings ,Kings 53071,Inactive,69,5,0,0,0,0,0,0,0,12,86
Kings ,Kings 53071,Total,712,36,1,2,3,12,2,0,1,124,893
,,,,,,,,,,,,,
Kings ,Kings 53072,Active,708,39,0,4,4,18,0,0,1,169,943
Kings ,Kings 53072,Inactive,85,6,0,0,0,2,0,0,0,25,118
Kings ,Kings 53072,Total,793,45,0,4,4,20,0,0,1,194,"1,061"
,,,,,,,,,,,,,
Kings ,Kings 53073,Active,686,37,0,1,4,8,0,0,0,107,843
Kings ,Kings 53073,Inactive,91,7,1,2,1,1,0,0,0,18,121
Kings ,Kings 53073,Total,777,44,1,3,5,9,0,0,0,125,964
,,,,,,,,,,,,,
Kings ,Kings 53074,Active,755,38,2,3,6,10,1,1,0,107,923
Kings ,Kings 53074,Inactive,148,6,1,0,1,1,0,0,0,17,174
Kings ,Kings 53074,Total,903,44,3,3,7,11,1,1,0,124,"1,097"
,,,,,,,,,,,,,
Kings ,Kings 53075,Active,505,31,5,1,4,8,1,0,0,85,640
Kings ,Kings 53075,Inactive,28,0,0,0,0,0,0,0,0,7,35
Kings ,Kings 53075,Total,533,31,5,1,4,8,1,0,0,92,675
,,,,,,,,,,,,,
Kings ,Kings 53076,Active,772,37,2,4,2,19,0,0,0,181,"1,017"
Kings ,Kings 53076,Inactive,76,10,0,0,1,4,0,0,0,28,119
Kings ,Kings 53076,Total,848,47,2,4,3,23,0,0,0,209,"1,136"
,,,,,,,,,,,,,
Kings ,Kings 53077,Active,764,35,0,4,6,13,2,0,0,130,954
Kings ,Kings 53077,Inactive,87,17,0,1,1,3,0,0,0,25,134
Kings ,Kings 53077,Total,851,52,0,5,7,16,2,0,0,155,"1,088"
,,,,,,,,,,,,,
Kings ,Kings 53078,Active,837,74,4,1,0,1,1,0,0,66,984
Kings ,Kings 53078,Inactive,71,4,0,1,2,4,0,0,0,12,94
Kings ,Kings 53078,Total,908,78,4,2,2,5,1,0,0,78,"1,078"
,,,,,,,,,,,,,
Kings ,Kings 53079,Active,378,30,2,0,0,5,0,0,0,94,509
Kings ,Kings 53079,Inactive,49,8,0,2,0,1,0,0,0,9,69
Kings ,Kings 53079,Total,427,38,2,2,0,6,0,0,0,103,578
,,,,,,,,,,,,,
Kings ,Kings 53080,Active,750,28,1,4,1,14,0,0,0,144,942
Kings ,Kings 53080,Inactive,102,6,0,4,0,2,0,0,0,34,148
Kings ,Kings 53080,Total,852,34,1,8,1,16,0,0,0,178,"1,090"
,,,,,,,,,,,,,
Kings ,Kings 53081,Active,420,22,0,0,4,6,1,0,0,60,513
Kings ,Kings 53081,Inactive,33,2,0,0,0,1,0,0,0,1,37
Kings ,Kings 53081,Total,453,24,0,0,4,7,1,0,0,61,550
,,,,,,,,,,,,,
Kings ,Kings 53082,Active,777,38,1,6,2,12,2,0,0,177,"1,015"
Kings ,Kings 53082,Inactive,64,3,0,0,1,0,0,0,0,22,90
Kings ,Kings 53082,Total,841,41,1,6,3,12,2,0,0,199,"1,105"
,,,,,,,,,,,,,
Kings ,Kings 53083,Active,597,17,0,1,3,15,0,0,0,128,761
Kings ,Kings 53083,Inactive,34,2,0,0,0,1,0,0,0,6,43
Kings ,Kings 53083,Total,631,19,0,1,3,16,0,0,0,134,804
,,,,,,,,,,,,,
Kings ,Kings 53084,Active,616,30,0,1,1,15,0,0,0,86,749
Kings ,Kings 53084,Inactive,73,4,2,0,1,2,0,0,0,15,97
Kings ,Kings 53084,Total,689,34,2,1,2,17,0,0,0,101,846
,,,,,,,,,,,,,
Kings ,Kings 53085,Active,411,33,0,0,1,9,0,0,0,115,569
