"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of February 1, 2019",,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,WOR,GRE,LBT,IND,SAM,OTH,BLANK,TOTAL
Kings ,Kings 43013,Total,665,173,8,3,1,0,28,0,0,160,"1,038"
,,,,,,,,,,,,,
Kings ,Kings 43014,Active,895,21,2,2,0,0,16,0,1,160,"1,097"
Kings ,Kings 43014,Inactive,76,4,0,0,1,0,1,0,0,12,94
Kings ,Kings 43014,Total,971,25,2,2,1,0,17,0,1,172,"1,191"
,,,,,,,,,,,,,
Kings ,Kings 43015,Active,692,34,1,1,4,0,14,0,1,88,835
Kings ,Kings 43015,Inactive,52,4,0,0,0,0,3,0,0,17,76
Kings ,Kings 43015,Total,744,38,1,1,4,0,17,0,1,105,911
,,,,,,,,,,,,,
Kings ,Kings 43016,Active,644,29,0,1,3,0,17,0,0,93,787
Kings ,Kings 43016,Inactive,58,4,0,0,0,0,1,0,0,12,75
Kings ,Kings 43016,Total,702,33,0,1,3,0,18,0,0,105,862
,,,,,,,,,,,,,
Kings ,Kings 43017,Active,736,49,1,5,3,0,24,0,0,113,931
Kings ,Kings 43017,Inactive,90,5,1,0,1,0,3,0,0,19,119
Kings ,Kings 43017,Total,826,54,2,5,4,0,27,0,0,132,"1,050"
,,,,,,,,,,,,,
Kings ,Kings 43018,Active,905,20,0,13,2,0,23,0,0,132,"1,095"
Kings ,Kings 43018,Inactive,67,1,0,1,0,0,6,0,0,16,91
Kings ,Kings 43018,Total,972,21,0,14,2,0,29,0,0,148,"1,186"
,,,,,,,,,,,,,
Kings ,Kings 43019,Active,660,14,1,4,2,0,10,0,0,102,793
Kings ,Kings 43019,Inactive,69,2,2,1,0,0,1,0,0,12,87
Kings ,Kings 43019,Total,729,16,3,5,2,0,11,0,0,114,880
,,,,,,,,,,,,,
Kings ,Kings 43020,Active,738,22,0,2,1,0,15,0,0,110,888
Kings ,Kings 43020,Inactive,70,2,0,0,0,0,2,0,0,16,90
Kings ,Kings 43020,Total,808,24,0,2,1,0,17,0,0,126,978
,,,,,,,,,,,,,
Kings ,Kings 43021,Active,880,30,1,1,4,1,21,0,1,114,"1,053"
Kings ,Kings 43021,Inactive,117,5,0,0,2,0,0,0,0,19,143
Kings ,Kings 43021,Total,997,35,1,1,6,1,21,0,1,133,"1,196"
,,,,,,,,,,,,,
Kings ,Kings 43022,Active,727,35,0,4,0,0,13,0,1,125,905
Kings ,Kings 43022,Inactive,95,4,0,2,1,0,0,0,0,21,123
Kings ,Kings 43022,Total,822,39,0,6,1,0,13,0,1,146,"1,028"
,,,,,,,,,,,,,
Kings ,Kings 43023,Active,773,27,2,0,2,0,13,0,0,108,925
Kings ,Kings 43023,Inactive,60,2,0,1,1,0,0,0,0,13,77
Kings ,Kings 43023,Total,833,29,2,1,3,0,13,0,0,121,"1,002"
,,,,,,,,,,,,,
Kings ,Kings 43024,Active,804,21,1,4,3,0,12,0,2,137,984
Kings ,Kings 43024,Inactive,62,3,0,0,0,0,2,0,0,23,90
Kings ,Kings 43024,Total,866,24,1,4,3,0,14,0,2,160,"1,074"
,,,,,,,,,,,,,
Kings ,Kings 43025,Active,691,15,0,7,1,2,10,0,1,96,823
Kings ,Kings 43025,Inactive,64,3,0,0,1,0,3,0,0,13,84
Kings ,Kings 43025,Total,755,18,0,7,2,2,13,0,1,109,907
,,,,,,,,,,,,,
Kings ,Kings 43026,Active,961,35,0,4,0,0,23,0,0,151,"1,174"
Kings ,Kings 43026,Inactive,94,3,2,0,1,0,5,0,0,17,122
Kings ,Kings 43026,Total,"1,055",38,2,4,1,0,28,0,0,168,"1,296"
,,,,,,,,,,,,,
Kings ,Kings 43027,Active,"1,049",25,2,7,2,0,24,0,2,153,"1,264"
Kings ,Kings 43027,Inactive,87,2,0,0,0,0,0,0,0,16,105
Kings ,Kings 43027,Total,"1,136",27,2,7,2,0,24,0,2,169,"1,369"
,,,,,,,,,,,,,
Kings ,Kings 43028,Active,"1,043",31,1,2,1,0,21,0,1,156,"1,256"
Kings ,Kings 43028,Inactive,94,3,2,2,0,0,2,0,0,22,125
Kings ,Kings 43028,Total,"1,137",34,3,4,1,0,23,0,1,178,"1,381"
,,,,,,,,,,,,,
Kings ,Kings 43029,Active,764,35,1,2,2,0,18,0,0,147,969
Kings ,Kings 43029,Inactive,74,4,0,0,1,0,5,0,0,14,98
Kings ,Kings 43029,Total,838,39,1,2,3,0,23,0,0,161,"1,067"
,,,,,,,,,,,,,
Kings ,Kings 43030,Active,880,39,3,4,1,0,18,0,0,151,"1,096"
Kings ,Kings 43030,Inactive,92,7,0,1,0,0,0,0,0,19,119
Kings ,Kings 43030,Total,972,46,3,5,1,0,18,0,0,170,"1,215"
,,,,,,,,,,,,,
Kings ,Kings 43031,Active,"1,043",25,4,5,2,0,23,0,1,167,"1,270"
Kings ,Kings 43031,Inactive,58,3,0,0,0,0,3,0,0,12,76
Kings ,Kings 43031,Total,"1,101",28,4,5,2,0,26,0,1,179,"1,346"
,,,,,,,,,,,,,
Kings ,Kings 43032,Active,875,22,0,3,2,0,16,0,2,121,"1,041"
Kings ,Kings 43032,Inactive,91,2,0,1,0,0,3,0,0,24,121
Kings ,Kings 43032,Total,966,24,0,4,2,0,19,0,2,145,"1,162"
,,,,,,,,,,,,,
Kings ,Kings 43033,Active,"1,077",31,2,6,2,0,26,0,2,165,"1,311"
Kings ,Kings 43033,Inactive,98,5,0,3,1,0,3,0,0,30,140
Kings ,Kings 43033,Total,"1,175",36,2,9,3,0,29,0,2,195,"1,451"
,,,,,,,,,,,,,
Kings ,Kings 43034,Active,433,21,0,1,0,0,14,0,0,69,538
Kings ,Kings 43034,Inactive,21,0,0,0,0,0,0,0,0,4,25
Kings ,Kings 43034,Total,454,21,0,1,0,0,14,0,0,73,563
,,,,,,,,,,,,,
Kings ,Kings 43035,Active,814,22,2,3,2,0,27,0,1,104,975
Kings ,Kings 43035,Inactive,95,5,0,1,0,0,6,0,0,28,135
Kings ,Kings 43035,Total,909,27,2,4,2,0,33,0,1,132,"1,110"
,,,,,,,,,,,,,
Kings ,Kings 43036,Active,820,26,1,3,2,0,16,0,1,123,992
Kings ,Kings 43036,Inactive,75,3,1,1,0,0,2,0,0,21,103
Kings ,Kings 43036,Total,895,29,2,4,2,0,18,0,1,144,"1,095"
,,,,,,,,,,,,,
Kings ,Kings 43037,Active,891,32,1,4,3,0,15,0,1,127,"1,074"
Kings ,Kings 43037,Inactive,64,3,0,2,0,1,4,0,0,15,89
Kings ,Kings 43037,Total,955,35,1,6,3,1,19,0,1,142,"1,163"
,,,,,,,,,,,,,
Kings ,Kings 43038,Active,834,54,3,2,2,0,25,0,0,131,"1,051"
Kings ,Kings 43038,Inactive,57,4,0,1,0,0,2,0,0,7,71
Kings ,Kings 43038,Total,891,58,3,3,2,0,27,0,0,138,"1,122"
,,,,,,,,,,,,,
Kings ,Kings 43039,Active,861,59,3,11,4,0,21,0,1,134,"1,094"
Kings ,Kings 43039,Inactive,85,6,1,1,0,0,3,0,0,19,115
Kings ,Kings 43039,Total,946,65,4,12,4,0,24,0,1,153,"1,209"
,,,,,,,,,,,,,
Kings ,Kings 43040,Active,456,91,4,0,0,0,15,0,3,109,678
Kings ,Kings 43040,Inactive,37,3,0,0,0,0,0,0,0,4,44
Kings ,Kings 43040,Total,493,94,4,0,0,0,15,0,3,113,722
,,,,,,,,,,,,,
Kings ,Kings 43041,Active,792,12,0,3,1,1,21,0,3,145,978
Kings ,Kings 43041,Inactive,62,6,1,1,0,0,3,0,0,22,95
Kings ,Kings 43041,Total,854,18,1,4,1,1,24,0,3,167,"1,073"
,,,,,,,,,,,,,
Kings ,Kings 43042,Active,695,24,0,4,3,0,17,0,0,115,858
Kings ,Kings 43042,Inactive,85,9,0,0,1,0,2,0,0,20,117
Kings ,Kings 43042,Total,780,33,0,4,4,0,19,0,0,135,975
,,,,,,,,,,,,,
Kings ,Kings 43043,Active,733,70,5,3,0,1,16,0,0,125,953
Kings ,Kings 43043,Inactive,52,7,0,0,0,0,0,0,0,12,71
Kings ,Kings 43043,Total,785,77,5,3,0,1,16,0,0,137,"1,024"
,,,,,,,,,,,,,
Kings ,Kings 43044,Active,689,18,2,7,2,0,16,0,0,110,844
Kings ,Kings 43044,Inactive,64,1,0,0,0,0,1,0,0,13,79
Kings ,Kings 43044,Total,753,19,2,7,2,0,17,0,0,123,923
,,,,,,,,,,,,,
Kings ,Kings 43045,Active,954,19,1,4,3,1,16,0,1,129,"1,128"
Kings ,Kings 43045,Inactive,75,3,0,1,0,0,2,0,0,18,99
Kings ,Kings 43045,Total,"1,029",22,1,5,3,1,18,0,1,147,"1,227"
,,,,,,,,,,,,,
Kings ,Kings 43046,Active,897,22,2,2,5,1,24,0,0,116,"1,069"
Kings ,Kings 43046,Inactive,75,0,0,1,0,0,1,0,0,24,101
Kings ,Kings 43046,Total,972,22,2,3,5,1,25,0,0,140,"1,170"
,,,,,,,,,,,,,
Kings ,Kings 43047,Active,575,11,2,1,1,0,15,0,0,79,684
Kings ,Kings 43047,Inactive,60,3,0,1,0,0,2,0,0,15,81
Kings ,Kings 43047,Total,635,14,2,2,1,0,17,0,0,94,765
,,,,,,,,,,,,,
Kings ,Kings 43048,Active,564,13,1,8,1,0,14,0,2,47,650
Kings ,Kings 43048,Inactive,64,5,0,0,0,0,2,0,0,16,87
Kings ,Kings 43048,Total,628,18,1,8,1,0,16,0,2,63,737
,,,,,,,,,,,,,
Kings ,Kings 43049,Active,759,21,1,5,3,0,10,0,0,83,882
Kings ,Kings 43049,Inactive,81,3,0,3,0,0,2,0,0,15,104
Kings ,Kings 43049,Total,840,24,1,8,3,0,12,0,0,98,986
,,,,,,,,,,,,,
Kings ,Kings 43050,Active,830,20,3,5,4,0,23,0,0,118,"1,003"
Kings ,Kings 43050,Inactive,88,4,0,2,0,0,5,0,0,20,119
Kings ,Kings 43050,Total,918,24,3,7,4,0,28,0,0,138,"1,122"
,,,,,,,,,,,,,
Kings ,Kings 43051,Active,825,28,2,0,1,0,18,0,1,85,960
Kings ,Kings 43051,Inactive,81,3,0,1,0,0,6,0,0,14,105
Kings ,Kings 43051,Total,906,31,2,1,1,0,24,0,1,99,"1,065"
,,,,,,,,,,,,,
Kings ,Kings 43052,Active,860,28,0,0,0,0,16,0,0,109,"1,013"
Kings ,Kings 43052,Inactive,43,5,0,0,0,0,0,0,0,8,56
Kings ,Kings 43052,Total,903,33,0,0,0,0,16,0,0,117,"1,069"
,,,,,,,,,,,,,
Kings ,Kings 43053,Active,930,65,5,4,1,1,24,0,0,136,"1,166"
Kings ,Kings 43053,Inactive,119,15,2,1,0,0,1,0,0,25,163
Kings ,Kings 43053,Total,"1,049",80,7,5,1,1,25,0,0,161,"1,329"
,,,,,,,,,,,,,
Kings ,Kings 43054,Active,776,48,2,4,1,0,15,0,0,123,969
Kings ,Kings 43054,Inactive,96,6,0,0,0,0,3,0,0,22,127
Kings ,Kings 43054,Total,872,54,2,4,1,0,18,0,0,145,"1,096"
,,,,,,,,,,,,,
Kings ,Kings 43055,Active,766,78,6,3,2,1,28,0,1,159,"1,044"
Kings ,Kings 43055,Inactive,108,16,0,0,0,0,4,0,0,27,155
Kings ,Kings 43055,Total,874,94,6,3,2,1,32,0,1,186,"1,199"
,,,,,,,,,,,,,
Kings ,Kings 43056,Active,569,50,1,1,1,0,13,0,1,81,717
Kings ,Kings 43056,Inactive,40,5,0,0,0,0,1,0,0,11,57
Kings ,Kings 43056,Total,609,55,1,1,1,0,14,0,1,92,774
,,,,,,,,,,,,,
Kings ,Kings 43057,Active,595,123,4,0,0,0,7,0,1,125,855
Kings ,Kings 43057,Inactive,32,12,1,0,0,0,0,0,0,15,60
Kings ,Kings 43057,Total,627,135,5,0,0,0,7,0,1,140,915
,,,,,,,,,,,,,
Kings ,Kings 43058,Active,554,77,3,4,1,0,10,0,0,117,766
Kings ,Kings 43058,Inactive,43,4,0,0,0,0,5,0,0,11,63
Kings ,Kings 43058,Total,597,81,3,4,1,0,15,0,0,128,829
,,,,,,,,,,,,,
Kings ,Kings 43059,Active,742,133,11,3,1,0,13,0,1,161,"1,065"
Kings ,Kings 43059,Inactive,65,8,0,2,0,0,4,0,0,20,99
Kings ,Kings 43059,Total,807,141,11,5,1,0,17,0,1,181,"1,164"
,,,,,,,,,,,,,
Kings ,Kings 43060,Active,555,135,5,2,1,1,11,0,0,124,834
Kings ,Kings 43060,Inactive,40,4,0,0,0,0,2,0,1,7,54
Kings ,Kings 43060,Total,595,139,5,2,1,1,13,0,1,131,888
,,,,,,,,,,,,,
Kings ,Kings 43061,Active,743,45,1,7,1,0,18,0,1,104,920
Kings ,Kings 43061,Inactive,59,2,0,0,1,0,0,0,0,17,79
Kings ,Kings 43061,Total,802,47,1,7,2,0,18,0,1,121,999
,,,,,,,,,,,,,
Kings ,Kings 43062,Active,698,181,5,0,0,0,20,0,0,158,"1,062"
Kings ,Kings 43062,Inactive,34,8,0,0,0,0,0,0,0,5,47
Kings ,Kings 43062,Total,732,189,5,0,0,0,20,0,0,163,"1,109"
,,,,,,,,,,,,,
Kings ,Kings 43063,Active,563,127,2,1,2,1,13,0,1,160,870
Kings ,Kings 43063,Inactive,61,8,1,2,0,0,2,0,0,15,89
